4151-3077-1923-0350,712,1,2029,Visa,ltortispi@nsu.edu
4064-2927-0883-4020,473,1,2030,Visa,thamlyn1y@nsu.edu
4082-2521-9877-4642,957,6,2029,Visa,adumbell2v@nsu.edu
4567-4420-0348-4074,313,6,2030,Visa,drigg8u@nsu.edu
4902-0220-6812-1345,917,6,2031,Visa,vcoslittlr@nsu.edu
4813-5334-6005-9276,744,2,2025,Visa,cdullardbp@nsu.edu
4705-9135-7513-6416,616,2,2031,Visa,alaysondi@nsu.edu
4971-4202-2052-2079,546,9,2023,Visa,rstanwixm3@nsu.edu
4940-8151-6305-7273,886,12,2025,Visa,akeslakecv@nsu.edu
4055-9557-8299-3534,881,6,2032,Visa,clinkedf@nsu.edu
4163-8163-8241-4881,312,11,2024,Visa,msearbykp@nsu.edu
4155-1755-4649-7789,992,7,2028,Visa,rmcwhin4i@nsu.edu
4235-7139-2603-0586,420,1,2023,Visa,lkissock9p@nsu.edu
4307-4631-5231-2039,845,10,2030,Visa,cswitlandcn@nsu.edu
4619-0038-2885-1343,509,7,2029,Visa,qdockseyk4@nsu.edu
4980-9979-9977-0341,249,11,2031,Visa,sblofieldke@nsu.edu
4050-3815-1927-9940,537,2,2029,Visa,pbottond9@nsu.edu
4143-6676-9898-2644,479,2,2024,Visa,edoyleyge@nsu.edu
4489-1869-7385-0290,865,8,2029,Visa,mpele9c@nsu.edu
4834-0220-1963-7310,856,7,2031,Visa,mderricoatfq@nsu.edu
4627-2598-6561-1408,655,12,2028,Visa,ebullardig@nsu.edu
4893-9223-7408-8537,251,10,2023,Visa,ccressy6d@nsu.edu
4412-1552-8634-5722,536,11,2026,Visa,zalelsandrovich87@nsu.edu
4198-0935-3579-6562,19,5,2027,Visa,lcharnleybm@nsu.edu
4895-1139-1961-4061,933,9,2031,Visa,apeoplemk@nsu.edu
4923-4222-3618-1753,576,6,2028,Visa,fscowcroft3g@nsu.edu
4015-8180-6484-6810,453,8,2031,Visa,srowling81@nsu.edu
4447-1157-3184-6186,16,9,2032,Visa,lsprayio@nsu.edu
4122-7601-2527-4644,713,9,2025,Visa,brussanmm@nsu.edu
4945-0415-7716-0674,172,3,2023,Visa,dallcroftan@nsu.edu
4100-8811-2393-9066,10,12,2025,Visa,ehansmanz@nsu.edu
4403-5303-6066-3296,4,1,2026,Visa,llillow7b@nsu.edu
4167-2297-8297-7183,797,10,2031,Visa,schivrall6x@nsu.edu
4085-6181-0742-6253,391,1,2024,Visa,rstogillcl@nsu.edu
4401-0094-6169-5203,879,7,2025,Visa,jbarnacloughl2@nsu.edu
4550-5891-2643-2599,628,11,2027,Visa,ceydeniz@nsu.edu
4640-4565-0955-0837,304,1,2024,Visa,ublunderfieldlo@nsu.edu
4512-1195-8511-4371,434,7,2023,Visa,hmorenaob@nsu.edu
4737-8043-9965-5106,26,9,2028,Visa,dswannackcg@nsu.edu
4310-0553-2625-7614,489,10,2030,Visa,faisman1g@nsu.edu
4338-0375-1324-1252,660,11,2032,Visa,vblackford7w@nsu.edu
4167-1779-1638-7593,668,8,2028,Visa,nconsidinegv@nsu.edu
4640-0637-3419-8880,199,7,2032,Visa,sfrancklyn5l@nsu.edu
4788-8644-1855-1032,687,4,2026,Visa,tbryden8b@nsu.edu
4654-4885-3078-3450,517,2,2026,Visa,rwomack49@nsu.edu
4204-8028-9311-2281,922,1,2024,Visa,lbissill4o@nsu.edu
4538-6160-9185-2860,421,4,2025,Visa,mriddler55@nsu.edu
4721-7267-2280-7853,773,4,2032,Visa,wbrierly85@nsu.edu
4761-2616-2108-2358,844,8,2026,Visa,vearwickerw@nsu.edu
4622-6285-1384-2859,236,1,2027,Visa,wmeads9s@nsu.edu
4766-1270-1896-4977,828,1,2030,Visa,llewsam4x@nsu.edu
4038-0252-1251-5056,43,6,2027,Visa,ctowllf@nsu.edu
4338-2146-1593-8680,601,2,2025,Visa,hleroy7s@nsu.edu
4847-9219-5989-2669,919,5,2025,Visa,bquarlesaj@nsu.edu
4506-9697-1385-9743,271,12,2028,Visa,strenamanhu@nsu.edu
4680-7334-3439-3924,359,8,2032,Visa,igaskinpn@nsu.edu
4927-4447-6837-2287,826,10,2027,Visa,dcrookd3@nsu.edu
4367-7458-6272-7062,32,11,2028,Visa,orussamh3@nsu.edu
4662-0700-8190-2142,538,10,2023,Visa,kpoleyl9@nsu.edu
4490-7289-8558-2523,711,7,2023,Visa,jscanterburynr@nsu.edu
4416-1237-3641-2643,410,3,2026,Visa,bhyndley4s@nsu.edu
4744-5415-9882-8826,37,8,2030,Visa,lpitkinl@nsu.edu
4773-1880-5793-1472,844,9,2027,Visa,vfuenteslr@nsu.edu
4984-0340-0686-3324,243,7,2029,Visa,tberesfordp4@nsu.edu
4468-6977-8445-7836,441,8,2028,Visa,flumsdaine65@nsu.edu
4225-6960-2527-9473,845,11,2025,Visa,episcopo66@nsu.edu
4971-6721-9930-2297,268,4,2032,Visa,hsteanyngrg@nsu.edu
4712-8578-6447-6991,77,11,2026,Visa,bposchel30@nsu.edu
4040-1510-5728-8667,644,6,2027,Visa,amccolgan7f@nsu.edu
4284-1967-2854-6868,323,12,2031,Visa,rkorneichikbg@nsu.edu
4800-5612-5338-1004,697,7,2032,Visa,llerenc@nsu.edu
4611-6623-6492-1224,163,10,2032,Visa,csmalridgek0@nsu.edu
4494-0163-0754-8496,328,3,2025,Visa,bstearn47@nsu.edu
4077-0873-1227-3130,938,10,2032,Visa,hbickell13@nsu.edu
4477-0138-0323-7305,57,6,2032,Visa,tmorrottq9@nsu.edu
4207-9655-7642-2593,699,6,2026,Visa,eredpathdk@nsu.edu
4916-1382-7249-5345,208,6,2032,Visa,hspoerlej@nsu.edu
4705-5936-2466-0283,5,10,2032,Visa,ptebbuttf9@nsu.edu
4152-0474-3638-2285,451,12,2031,Visa,ftrasslerr3@nsu.edu
4863-7303-4461-3101,805,1,2032,Visa,uredmore4l@nsu.edu
4660-9720-4189-4727,566,12,2026,Visa,vscamel4u@nsu.edu
4305-6364-2957-2528,482,3,2028,Visa,mwalrond6y@nsu.edu
4050-1279-4289-1114,702,3,2025,Visa,dbrinkworth7i@nsu.edu
4105-9100-2886-7576,979,8,2027,Visa,cgabeyeb@nsu.edu
4632-6244-1048-7582,104,9,2025,Visa,eolyfatef@nsu.edu
4957-3349-1973-5873,243,12,2027,Visa,ajosskovizi@nsu.edu
4473-2360-5666-6060,895,2,2025,Visa,bgodfreyo@nsu.edu
4534-0263-0390-6437,279,3,2031,Visa,gsteffens80@nsu.edu
4535-6602-2543-3768,930,9,2026,Visa,cdeinhardtay@nsu.edu
4578-8873-8455-3798,582,4,2030,Visa,aswendellbr@nsu.edu
4416-6861-8623-7049,719,1,2031,Visa,mgaywood1i@nsu.edu
4115-1354-3170-5428,15,6,2032,Visa,hshippu@nsu.edu
4530-0789-2878-5110,629,6,2024,Visa,kkilgallen33@nsu.edu
4938-3268-8185-1264,379,2,2026,Visa,mcock67@nsu.edu
4548-6988-0986-4574,710,9,2027,Visa,acokev@nsu.edu
4038-2550-6427-3888,134,4,2030,Visa,sohairecu@nsu.edu
4345-8170-0732-8043,180,5,2023,Visa,tendricinp@nsu.edu
4340-0978-3099-3659,232,10,2030,Visa,wschwandermann3u@nsu.edu
4966-3849-5486-5658,83,4,2029,Visa,jgrastye8d@nsu.edu
4969-5092-2867-9594,698,1,2032,Visa,traschb1@nsu.edu
4976-1517-2930-2768,892,1,2024,Visa,splewsj8@nsu.edu
4849-7045-4259-7637,731,9,2027,Visa,mwitton2i@nsu.edu
4719-3003-4758-4286,498,7,2025,Visa,dborlesdz@nsu.edu
4631-4951-5392-8476,163,10,2032,Visa,carkwrightoh@nsu.edu
4090-4021-2509-5680,750,7,2030,Visa,dpybworthqp@nsu.edu
4056-1845-4694-5314,498,7,2031,Visa,rlemmen5e@nsu.edu
4169-8313-6768-2236,214,2,2030,Visa,sboostmd@nsu.edu
4007-3804-3761-9811,245,11,2028,Visa,rwoodfordnd@nsu.edu
4675-2532-7260-0308,39,7,2023,Visa,rheinecke44@nsu.edu
4385-8398-7746-5766,469,3,2025,Visa,btomashov6n@nsu.edu
4819-8197-8919-9377,125,4,2032,Visa,pcamollie4@nsu.edu
4418-5855-4600-1092,242,2,2031,Visa,mkinchleyet@nsu.edu
4871-6540-3224-7031,389,1,2025,Visa,ebarthelet7u@nsu.edu
4303-1645-0249-3697,471,7,2028,Visa,gconstantine90@nsu.edu
4561-8235-3803-9162,447,8,2024,Visa,lstuddeard7r@nsu.edu
4969-8572-9324-9944,387,1,2030,Visa,ckenion7y@nsu.edu
4465-8410-5553-3436,17,1,2023,Visa,rblaaschp1@nsu.edu
4788-0998-5967-1958,810,9,2031,Visa,lchismon4f@nsu.edu
4665-9042-7489-1193,932,1,2027,Visa,kthunderchief7m@nsu.edu
4626-6854-7056-7957,102,8,2025,Visa,mpargentpn@nsu.edu
4052-7845-3297-9386,234,1,2028,Visa,ageillg@nsu.edu
4702-2987-0642-7904,796,7,2032,Visa,sshewry3e@nsu.edu
4558-1057-9079-0557,800,10,2028,Visa,olenox5j@nsu.edu
4134-7487-1787-9303,379,5,2026,Visa,ivittetob@nsu.edu
4759-0205-9206-7743,709,7,2026,Visa,qkalvin2e@nsu.edu
4081-4001-4561-1608,860,11,2025,Visa,phullahfr@nsu.edu
4681-7128-3185-5495,663,8,2027,Visa,lgillfillang3@nsu.edu
4599-3540-3730-5457,532,1,2027,Visa,alettsongh@nsu.edu
4070-5396-4544-8989,439,1,2023,Visa,cbaggalleymo@nsu.edu
4724-1273-1478-0285,402,4,2027,Visa,pvitet6o@nsu.edu
4231-9132-8918-7460,56,9,2027,Visa,ihanfrey8j@nsu.edu
4694-8337-1551-3943,45,2,2027,Visa,rervinql@nsu.edu
4034-9469-3628-1759,100,12,2024,Visa,bossenna8t@nsu.edu
4206-4741-8353-0836,536,7,2030,Visa,tplutherot@nsu.edu
4922-5163-5920-0987,342,6,2026,Visa,pboundey37@nsu.edu
4475-1672-4883-4589,894,7,2028,Visa,jproppersbt@nsu.edu
4213-4327-6349-4235,981,8,2024,Visa,bstaubyndf@nsu.edu
4956-6802-4046-9250,806,9,2030,Visa,oyarkeriz@nsu.edu
4114-5256-9027-8555,891,5,2027,Visa,hglasscockj6@nsu.edu
4563-7788-9915-5513,744,9,2023,Visa,jmcdill6l@nsu.edu
4295-1357-8367-0973,313,2,2032,Visa,lfosh8i@nsu.edu
4283-2907-7644-4048,398,6,2028,Visa,eganforthe99@nsu.edu
4373-2428-5705-3329,589,12,2029,Visa,cmoratem@nsu.edu
4585-9598-9049-5458,973,6,2023,Visa,aalbongy@nsu.edu
4046-5684-7674-7711,313,8,2029,Visa,ajiggenj5@nsu.edu
4870-5056-3517-6777,181,5,2030,Visa,rroeoc@nsu.edu
4330-0027-9121-6193,708,6,2032,Visa,tdomingues1a@nsu.edu
4526-0637-6599-7690,299,6,2030,Visa,mnewmanhy@nsu.edu
4708-3286-1604-6076,779,9,2027,Visa,vlardnarkr@nsu.edu
4464-2824-5710-6623,220,4,2024,Visa,cinesonpw@nsu.edu
4439-1093-9890-0240,29,3,2031,Visa,tgiraudouxgv@nsu.edu
4245-0294-5498-2889,192,11,2025,Visa,csarjeantph@nsu.edu
4293-0289-5630-2307,77,6,2025,Visa,agoly4g@nsu.edu
4354-9366-1697-3106,182,8,2024,Visa,jspraggon8f@nsu.edu
4582-6552-7697-5648,419,7,2026,Visa,kstretepe@nsu.edu
4666-4565-7530-2950,100,7,2023,Visa,asandhill7h@nsu.edu
4587-1509-5480-7210,571,4,2023,Visa,emallinder9k@nsu.edu
4541-4549-8387-5162,543,11,2032,Visa,lknockcj@nsu.edu
4521-7942-1598-0603,145,9,2031,Visa,osprowles26@nsu.edu
4714-1039-8736-6427,428,11,2031,Visa,eheake32@nsu.edu
4952-4592-1072-6914,863,8,2029,Visa,rkorneev47@nsu.edu
4110-3131-4589-2296,299,5,2023,Visa,gwayeei@nsu.edu
4252-8480-0227-7050,191,6,2023,Visa,jbullardh6@nsu.edu
4928-1513-5453-0823,983,2,2023,Visa,bjerratschpd@nsu.edu
4805-7928-6470-9758,541,12,2025,Visa,ccaldeiropf@nsu.edu
4855-2908-3198-3002,416,8,2031,Visa,tlamport85@nsu.edu
4265-4513-7052-7760,593,2,2024,Visa,cfrenzelpp@nsu.edu
4757-0551-1885-3285,906,3,2032,Visa,rcorzor6k@nsu.edu
4270-2751-2600-8378,797,4,2032,Visa,farchellbh@nsu.edu
4121-1722-5162-2373,0,3,2027,Visa,tsolman25@nsu.edu
4497-1421-3836-5585,103,10,2028,Visa,epeirpoint9z@nsu.edu
4069-1652-1984-6263,281,8,2023,Visa,kghionebi@nsu.edu
4548-6754-8370-3985,761,11,2025,Visa,kleucharsgw@nsu.edu
4333-8252-2375-9991,295,4,2032,Visa,pbickleynb@nsu.edu
4377-8479-8358-7271,859,8,2030,Visa,agislebert84@nsu.edu
4932-5766-9908-1344,405,7,2027,Visa,adenisovoaz@nsu.edu
4406-0254-2567-7219,273,7,2031,Visa,kfullilove86@nsu.edu
4870-4921-0494-2186,41,7,2029,Visa,bitshakeq@nsu.edu
4873-1816-2777-7479,807,2,2023,Visa,jducketr2@nsu.edu
4597-6141-0958-4498,287,12,2025,Visa,sbeauvais3p@nsu.edu
4908-8460-7034-4867,643,7,2030,Visa,bbywaters2y@nsu.edu
4253-6057-7564-9339,258,12,2024,Visa,heastcott3o@nsu.edu
4519-3983-0888-4401,476,1,2027,Visa,gmackall4z@nsu.edu
4849-7053-0828-9842,744,4,2028,Visa,rdellenbroker6c@nsu.edu
4584-9670-5383-7714,446,5,2025,Visa,tmintoffpx@nsu.edu
4309-6203-6318-6538,722,12,2024,Visa,pkirklandrq@nsu.edu
4147-9837-2276-8343,951,8,2023,Visa,gabdee9z@nsu.edu
4279-2904-9001-1417,416,1,2024,Visa,adurandb1@nsu.edu
4677-4012-6760-0715,599,8,2025,Visa,egaynsfordbe@nsu.edu
4359-7598-4365-5696,900,10,2026,Visa,kdreakinmb@nsu.edu
4703-7383-7198-8474,241,1,2029,Visa,klongfortho6@nsu.edu
4600-9708-2329-5537,735,11,2031,Visa,ddimeo53@nsu.edu
4498-5584-8291-0652,202,6,2026,Visa,wfranzenct@nsu.edu
4136-0569-9646-7453,65,10,2032,Visa,phumburtonaa@nsu.edu
4149-1389-9869-4690,81,7,2028,Visa,hgoolden4t@nsu.edu
4998-4603-2058-9525,137,7,2027,Visa,jberntjd@nsu.edu
4835-2681-6936-9129,953,12,2032,Visa,ilamminll@nsu.edu
4140-9185-9606-8351,513,4,2032,Visa,kurwenmk@nsu.edu
4161-3496-8886-7048,745,10,2024,Visa,fpaolacci4j@nsu.edu
4145-7038-5209-8610,140,9,2029,Visa,gtoynbeequ@nsu.edu
4236-7410-9987-3304,15,12,2027,Visa,hgoadbie24@nsu.edu
4111-8070-0757-7956,57,2,2028,Visa,zdikles9p@nsu.edu
4308-0974-7900-2561,660,7,2030,Visa,ybeneytoac@nsu.edu
4686-6137-9480-0878,409,8,2027,Visa,myork4u@nsu.edu
4219-8253-5201-4289,773,1,2029,Visa,aalbers7g@nsu.edu
4678-4547-7601-3336,324,1,2029,Visa,mmacalasterdr@nsu.edu
4358-5334-3794-0253,309,2,2030,Visa,bparkenl7@nsu.edu
4011-3546-7438-8770,282,2,2026,Visa,dsibbons49@nsu.edu
4201-5209-4573-8784,672,10,2029,Visa,gbaldenfn@nsu.edu
4153-8471-1893-5763,340,5,2029,Visa,wcockroft4j@nsu.edu
4676-4551-0955-4841,360,5,2029,Visa,lsilk9g@nsu.edu
4236-2164-1598-7840,172,10,2030,Visa,bbentallb2@nsu.edu
4299-3807-0325-3091,404,12,2028,Visa,csichardteo@nsu.edu
4788-2033-5868-3934,130,5,2028,Visa,rroydsft@nsu.edu
4481-5770-5318-9464,292,3,2026,Visa,echoupin5t@nsu.edu
4214-9117-4529-4672,520,4,2024,Visa,ggleadhellbq@nsu.edu
4682-0096-8402-2477,47,5,2024,Visa,ghebdoncy@nsu.edu
4671-0391-9203-1096,2,1,2023,Visa,ksleathpf@nsu.edu
4550-7159-9148-5444,699,1,2027,Visa,bbogaert4e@nsu.edu
4966-4508-1744-4255,901,10,2032,Visa,agirodond@nsu.edu
4462-5327-0764-7888,986,12,2024,Visa,jscarfeou@nsu.edu
4736-9267-1604-6737,284,5,2026,Visa,jblenkharn9w@nsu.edu
4247-2508-8075-1343,627,10,2031,Visa,cfriselgj@nsu.edu
4112-7293-9276-1146,768,10,2026,Visa,gsemplel0@nsu.edu
4612-1899-0183-8414,267,6,2027,Visa,cdoryba@nsu.edu
4932-1890-5830-5308,583,12,2030,Visa,qpeggbq@nsu.edu
4386-9465-4486-1023,284,8,2024,Visa,irozzell5z@nsu.edu
4600-8115-1249-9514,608,12,2032,Visa,kruperted@nsu.edu
4354-4224-0767-0167,965,2,2032,Visa,ktreacherj4@nsu.edu
4621-5283-8064-0131,773,7,2023,Visa,lcardenaskp@nsu.edu
4967-0118-4355-2244,623,9,2029,Visa,kprantll6@nsu.edu
4018-5936-9732-3573,156,2,2031,Visa,kflecknoe2n@nsu.edu
4679-1505-4463-4778,790,2,2032,Visa,zwhithorn6f@nsu.edu
4383-3136-4283-4549,891,1,2027,Visa,adicarloe8@nsu.edu
4948-5606-1089-1855,267,6,2031,Visa,wgerriejf@nsu.edu
4576-1688-4487-3585,156,1,2031,Visa,balenove1@nsu.edu
4246-0319-9787-3213,716,4,2023,Visa,ewithringtonio@nsu.edu
4726-4271-6692-8319,415,12,2027,Visa,zsetchellkh@nsu.edu
4289-5991-4296-3127,523,9,2023,Visa,jcawderymm@nsu.edu
4677-2346-0627-2611,159,2,2026,Visa,emcteaguedk@nsu.edu
4320-5820-4898-4655,782,2,2031,Visa,lkeoghl1@nsu.edu
4854-7733-8188-7524,772,9,2024,Visa,bleadstonaw@nsu.edu
4324-4372-7618-6526,37,4,2029,Visa,dmclachlanbi@nsu.edu
4555-5382-0475-2811,383,5,2026,Visa,lkennac5@nsu.edu
4634-1619-0942-3830,403,4,2029,Visa,groust19@nsu.edu
4042-3479-5955-1214,873,8,2026,Visa,ebernardes31@nsu.edu
4577-6172-1370-7857,561,6,2032,Visa,meddington5e@nsu.edu
4117-1706-4489-3095,614,6,2023,Visa,dbraffington7n@nsu.edu
4960-7317-4218-9411,996,7,2026,Visa,jbaggfp@nsu.edu
4384-9541-1561-0605,633,4,2026,Visa,cregardsoefz@nsu.edu
4060-9194-2119-7961,698,7,2028,Visa,jmoormanm8@nsu.edu
4302-2958-6834-0443,225,10,2032,Visa,shestroprg@nsu.edu
4449-8968-2236-2084,770,1,2032,Visa,lbeton3c@nsu.edu
4262-2805-2071-1571,267,2,2025,Visa,jgorrissen7u@nsu.edu
4910-7528-6801-6749,657,4,2032,Visa,tdairtonp8@nsu.edu
4004-4964-0797-4062,994,9,2031,Visa,wleadbitter5x@nsu.edu
4855-9560-1060-8459,191,7,2032,Visa,scamilio8z@nsu.edu
4064-2418-7507-0579,360,7,2031,Visa,wsamuelbs@nsu.edu
4453-7596-1638-1907,621,3,2025,Visa,pthorouggoodfj@nsu.edu
4393-6455-9860-0004,581,8,2023,Visa,amealinghk@nsu.edu
4846-9696-0680-2097,968,4,2024,Visa,fgiacomuzzojs@nsu.edu
4462-6760-3360-5930,86,2,2024,Visa,asamplend@nsu.edu
4757-0353-7249-2260,219,11,2028,Visa,uhaggarne@nsu.edu
4539-0140-3223-3222,554,9,2029,Visa,bpischoff6m@nsu.edu
4921-5072-4562-2696,206,5,2025,Visa,sleiferx@nsu.edu
4475-6670-6630-0542,841,3,2029,Visa,ahegerty2a@nsu.edu
4674-8208-3364-0802,481,7,2032,Visa,mcaulfieldab@nsu.edu
4187-8617-8017-9602,74,9,2028,Visa,bmarzele40@nsu.edu
4826-9440-3053-6907,838,12,2031,Visa,jiacapucci7o@nsu.edu
4644-5839-1146-9026,697,6,2023,Visa,bpalphramandc1@nsu.edu
4900-6443-3364-5679,354,2,2028,Visa,dlepick3b@nsu.edu
4776-5854-7916-2708,408,11,2028,Visa,abrandoneb6@nsu.edu
4556-9327-5124-0988,830,10,2025,Visa,kmusslewhitedp@nsu.edu
4139-3308-6639-4438,299,10,2024,Visa,pgorbellpj@nsu.edu
4591-4228-2655-4413,756,8,2028,Visa,jwinfred3s@nsu.edu
4020-0039-5367-4869,653,9,2029,Visa,hbrosij8@nsu.edu
4037-4670-5048-8144,498,2,2023,Visa,apinckstonekz@nsu.edu
4682-6594-5147-7989,163,7,2029,Visa,dhowgateot@nsu.edu
4485-8044-5815-9244,367,2,2028,Visa,gmarsy2h@nsu.edu
4196-4748-9790-3651,90,3,2031,Visa,cklyner56@nsu.edu
4624-5654-5768-1691,42,8,2026,Visa,avirr66@nsu.edu
4044-6338-8293-8655,908,4,2029,Visa,spapez8g@nsu.edu
4517-6538-0291-6732,609,11,2032,Visa,kbradderce@nsu.edu
4355-9060-6651-8224,422,6,2024,Visa,mbartkiewicz6p@nsu.edu
4131-0511-2489-8193,572,4,2029,Visa,mkendell79@nsu.edu
4233-6802-5981-9769,809,3,2025,Visa,lmaccafferky8w@nsu.edu
4765-4052-7464-8113,235,12,2025,Visa,kisbell9l@nsu.edu
4315-4964-2005-0013,284,9,2030,Visa,gduncansonp0@nsu.edu
4706-5157-5799-4123,940,6,2026,Visa,vlinturnax@nsu.edu
4852-0749-5917-7568,702,2,2024,Visa,dsinkinson8@nsu.edu
4066-4051-0737-3038,206,9,2024,Visa,dgoodbournb5@nsu.edu
4201-8074-9362-9059,523,6,2031,Visa,tthorpel@nsu.edu
4728-7185-4490-3667,409,8,2030,Visa,mjenkinsonf0@nsu.edu
4554-1032-1803-3461,649,8,2024,Visa,gbysouthhh@nsu.edu
4076-3307-4106-1329,842,9,2024,Visa,cjorghy@nsu.edu
4295-8648-4931-0077,741,6,2031,Visa,rsturgisaq@nsu.edu
4120-1424-2870-0602,982,4,2024,Visa,ajancey1m@nsu.edu
4939-2554-8347-8769,401,1,2026,Visa,eamott90@nsu.edu
4062-0484-4866-5251,7,11,2026,Visa,tpearman9y@nsu.edu
4597-5707-4689-4282,478,4,2031,Visa,bmalbonee@nsu.edu
4388-6693-1014-8832,421,7,2030,Visa,ljohannessonqm@nsu.edu
4379-7669-4852-5669,167,8,2025,Visa,cpelzer8k@nsu.edu
4816-5049-2972-4801,955,4,2026,Visa,bpaolone9x@nsu.edu
4243-9856-7354-7393,175,1,2031,Visa,vdandyle@nsu.edu
4818-8927-8632-2292,284,7,2028,Visa,kbouzek4d@nsu.edu
4055-6488-0750-5474,341,9,2032,Visa,fsimmiga9@nsu.edu
4696-3795-0798-1469,459,8,2027,Visa,agoodselld8@nsu.edu
4827-0674-5260-3753,359,6,2029,Visa,llangangx@nsu.edu
4638-7342-5986-6401,180,6,2031,Visa,chatzarpk@nsu.edu
4733-4724-9321-4166,971,4,2032,Visa,cmctears@nsu.edu
4948-2637-3832-5193,351,2,2024,Visa,cguiraud7r@nsu.edu
4567-3477-0988-5436,342,10,2030,Visa,cmayhoumq@nsu.edu
4733-5272-0309-0721,199,9,2028,Visa,csarfassnc@nsu.edu
4265-1549-1019-0109,242,6,2025,Visa,fquinlanrb@nsu.edu
4527-3346-4816-2888,823,11,2023,Visa,dabrahamovitz41@nsu.edu
4676-7772-3592-0215,87,8,2025,Visa,shawyes8g@nsu.edu
4347-2692-3276-6090,20,8,2032,Visa,zcowl7l@nsu.edu
4581-3772-2280-4196,846,12,2031,Visa,rdrif7@nsu.edu
4826-1719-4339-9103,222,9,2031,Visa,kpirronef5@nsu.edu
4875-1093-1860-5522,140,7,2027,Visa,cdorrellgi@nsu.edu
4327-2807-0914-0669,341,4,2024,Visa,chodgins9m@nsu.edu
4983-4506-5781-5833,655,1,2028,Visa,dcaffertya5@nsu.edu
4313-6006-4345-0280,245,10,2028,Visa,alemar2@nsu.edu
4207-2973-7931-5713,30,11,2027,Visa,fmcall42@nsu.edu
4688-3887-0424-3651,451,1,2023,Visa,scamellibm@nsu.edu
4196-8612-9521-8516,738,6,2031,Visa,egorringe8@nsu.edu
4299-7983-3565-4374,33,8,2026,Visa,cgorstidge71@nsu.edu
4102-9775-0045-2843,16,8,2030,Visa,adegogayc5@nsu.edu
4602-3203-1214-1711,413,3,2025,Visa,agillmorqz@nsu.edu
4277-4172-7657-4108,514,9,2023,Visa,pgroome3y@nsu.edu
4086-3250-5581-1805,567,3,2031,Visa,blucio41@nsu.edu
4546-6950-9423-0098,272,7,2032,Visa,ckingswoodqb@nsu.edu
4719-2980-5085-5125,998,10,2031,Visa,kdavis3k@nsu.edu
4024-0790-8943-4946,399,11,2032,Visa,gocorrigane52@nsu.edu
4621-0611-1872-7165,601,5,2028,Visa,bjuliffj1@nsu.edu
4651-4836-4484-9019,442,12,2027,Visa,rventonjr@nsu.edu
4195-1200-8438-7079,349,7,2025,Visa,rbarstowmd@nsu.edu
4396-9377-1187-9456,837,12,2027,Visa,sroofenk@nsu.edu
4759-7117-5040-0755,312,7,2023,Visa,lmelling3j@nsu.edu
4941-5098-2207-5358,61,8,2029,Visa,ufriendx@nsu.edu
4338-6609-7136-7429,111,11,2026,Visa,nlarhamap@nsu.edu
4515-8545-1930-1589,272,9,2023,Visa,gescalanteg4@nsu.edu
4922-6872-9870-4173,155,5,2029,Visa,imacgruerkc@nsu.edu
4461-8729-3333-2863,356,7,2029,Visa,ktarboxpb@nsu.edu
4246-3942-8049-9672,668,5,2030,Visa,avasyukhichev1g@nsu.edu
4432-3698-6889-0533,190,7,2026,Visa,dcoddingtonb1@nsu.edu
4423-6244-9036-3018,33,7,2032,Visa,adahlman63@nsu.edu
4062-9949-4487-8587,776,4,2026,Visa,xkubikbs@nsu.edu
4915-7972-6116-8229,474,6,2030,Visa,sshropsheir6j@nsu.edu
4560-6826-3880-3961,465,11,2025,Visa,mesmonde9r@nsu.edu
4853-4749-6928-3057,258,2,2024,Visa,mburkill9y@nsu.edu
4325-6378-7156-0581,766,8,2025,Visa,meddowdu@nsu.edu
4717-9978-1141-7711,752,2,2024,Visa,gschieferstenkv@nsu.edu
4345-2832-6540-9590,238,12,2025,Visa,dknellerme@nsu.edu
4430-7791-9929-1222,593,11,2026,Visa,tmaestrinioz@nsu.edu
4255-6821-7531-9076,256,6,2025,Visa,aspottswood8e@nsu.edu
4896-8191-3860-7311,50,1,2031,Visa,tdriffield77@nsu.edu
4925-2313-9134-3364,375,2,2024,Visa,wdowse13@nsu.edu
4986-7028-7849-8493,370,9,2023,Visa,yloren3r@nsu.edu
4855-9850-4346-6233,149,1,2028,Visa,cbelverstonefq@nsu.edu
4661-9916-8232-4355,929,4,2024,Visa,pjeffryes2p@nsu.edu
4635-9676-1818-9472,258,8,2028,Visa,fjorioz80@nsu.edu
4428-1157-3529-2550,649,11,2031,Visa,ayarddc@nsu.edu
4711-1927-4246-7777,286,1,2024,Visa,pamiss6q@nsu.edu
4245-8621-4622-4946,802,1,2023,Visa,apinchoe@nsu.edu
4929-6740-3426-4712,14,12,2031,Visa,ppiquardr8@nsu.edu
4732-2445-6901-9728,716,7,2023,Visa,rboydle6g@nsu.edu
4419-4907-8248-8372,273,9,2023,Visa,kphilbrook8j@nsu.edu
4594-2412-6556-2068,682,7,2026,Visa,ppumphreybp@nsu.edu
4303-2522-7357-1876,667,4,2024,Visa,etroy4x@nsu.edu
4008-4279-3261-3367,44,4,2026,Visa,hbintonme@nsu.edu
4136-2566-4976-4844,2,4,2024,Visa,ccrostondx@nsu.edu
4869-5911-7367-6003,189,11,2026,Visa,ktreherex@nsu.edu
4439-9070-4554-4476,145,8,2028,Visa,rtrowlerj@nsu.edu
4807-1295-4909-8390,969,9,2027,Visa,npickinfo@nsu.edu
